drug_id,drug_name,manufacturer,batch_number,manufacture_country,manufacture_date,expiry_date,active_ingredient,dosage_mg,price_inr,label
8967,Amlodipine,Torrent,B68574,India,2023-09-21,2024-07-27,Amlodipine,5,61.8,0
8968,Atorvastatin,Lupin,B46757,Switzerland,2026-07-08,2028-02-14,Atorvastatin,10,233.44,0
8969,Metformin,Novartis,B826083,India,2025-07-25,2027-05-22,Metformin,500,144.64,1
8970,Amoxicillin,Alkem,B294809,Germany,2023-11-28,2025-04-05,Amoxicillin,250,242.63,1
8971,Amlodipine,Sun Pharma,B348818,India,2024-07-21,2025-06-26,Amlodipine,5,75.22,0
8972,Omeprazole,Mankind Pharma,B12999,India,2026-03-11,2028-03-16,Omeprazole,20,201.65,1
8973,Metformin,IPCA Labs,B602641,UK,2026-05-28,2029-04-24,Metformin,500,113.95,1
8974,Cetirizine,Pfizer,B263392,Switzerland,2024-02-03,2026-06-13,Cetirizine,10,104.35,1
8975,Azithromycin,IPCA Labs,B738684,UK,2024-01-13,2025-07-06,Azithromycin,500,353.29,1
8976,Pantoprazole,UniPharma,B25894,Switzerland,2026-05-26,2026-10-14,Pantoprazole,40,59.97,0
8977,Cetirizine,GSK,B38342,USA,2024-07-06,2026-11-25,Cetirizine,10,85.07,1
8978,Amlodipine,Bayer India,B187785,Switzerland,2024-12-12,2027-07-13,Amlodipine,5,168.27,1
8979,Metformin,GSK,B59280,USA,2026-01-24,2027-12-23,Metformin,500,147.33,1
8980,Atorvastatin,Novartis,B484778,UK,2024-04-26,2025-08-20,Atorvastatin,10,210.39,1
8981,Pantoprazole,Abbott India,B67224,Switzerland,2024-06-19,2027-06-11,Pantoprazole,40,150.46,1
8982,Metformin,Cipla,B128677,USA,2026-04-27,2028-06-06,Metformin,500,170.95,1
8983,Paracetamol,Wockhardt,B24697,Germany,2025-09-27,2027-06-05,Paracetamol,500,117.65,1
8984,Cetirizine,Pfizer,B582100,Germany,2023-08-30,2026-03-16,Cetirizine,10,94.38,1
8985,Cetirizine,IPCA Labs,B68512,India,2024-11-29,2027-04-28,Cetirizine,10,76.47,1
8986,Azithromycin,Alkem,B31083,Germany,2025-06-27,2025-12-18,Azithromycin,500,238.6,0
8987,Amoxicillin,Sun Pharma,B91813,UK,2023-12-26,2025-08-11,Amoxicillin,250,157.16,1
8988,Ibuprofen,Torrent,B753898,UK,2024-01-31,2026-02-06,Ibuprofen,400,88.44,1
8989,Azithromycin,Pfizer,B54340,Germany,2024-01-21,2026-08-17,Azithromycin,500,406.95,1
8990,Pantoprazole,Sun Pharma,B580942,USA,2025-02-11,2027-03-17,Pantoprazole,40,146.38,1
8991,Amoxicillin,Pfizer,B33346,Switzerland,2025-11-07,2027-01-21,Amoxicillin,250,247.94,1
8992,Pantoprazole,Zydus Cadila,B976371,UK,2025-01-13,2027-01-10,Pantoprazole,40,191.24,1
8993,Atorvastatin,Glenmark,B81957,Germany,2024-08-05,2024-11-09,Atorvastatin,10,49.46,0
8994,Amlodipine,Bayer India,GN5823,UK,2025-05-07,2025-10-07,Amlodipine,5,69.05,0
8995,Pantoprazole,Zydus Cadila,B86655,USA,2025-08-24,2025-12-06,Pantoprazole,40,159.38,0
8996,Paracetamol,Abbott India,B973021,USA,2024-03-13,2026-07-29,Paracetamol,500,122.46,1
8997,Azithromycin,BioMed Generics,B74477,USA,2025-08-13,2026-06-13,Azithromycin,500,93.75,0
8998,Amlodipine,Sun Pharma,B774554,Switzerland,2026-07-18,2029-05-15,Amlodipine,5,233.57,1
8999,Paracetamol,Dr. Reddy's,B634182,Switzerland,2023-12-02,2026-11-19,Paracetamol,500,104.64,1
9000,Azithromycin,Novartis,B128799,India,2026-03-28,2028-08-13,Azithromycin,500,352.14,1
9001,Cetirizine,Sanofi India,B423867,Germany,2025-05-01,2026-01-05,Cetirizine,10,47.79,1
9002,Ibuprofen,MedRite Pharma,B63133,UK,2025-02-11,2027-06-10,Ibuprofen,400,123.95,1
9003,Azithromycin,IPCA Labs,B38718,Switzerland,2024-04-08,2027-03-26,Azithromycin,500,331.46,1
9004,Cetirizine,Torrent,B69179,India,2025-07-21,2026-07-24,Cetirizine,10,54.25,1
9005,Pantoprazole,Zydus Cadila,B43010,India,2023-07-29,2026-01-23,Pantoprazole,40,155.1,1
9006,Pantoprazole,Wockhardt,B461890,Switzerland,2025-10-30,2027-09-06,Pantoprazole,40,126.98,1
9007,Azithromycin,Torrent,B963211,India,2024-09-29,2026-10-19,Azithromycin,500,288.09,1
9008,Atorvastatin,Novartis,B86822,UK,2024-05-05,2027-03-15,Atorvastatin,10,267.64,1
9009,Omeprazole,Sanofi India,B522803,UK,2024-06-14,2025-09-02,Omeprazole,20,159.44,1
9010,Azithromycin,Zydus Cadila,B157068,Germany,2026-03-26,2028-10-16,Azithromycin,500,377.44,1
9011,Pantoprazole,Pfizer,RP,Switzerland,2025-03-31,2025-05-01,Pantoprazole,40,117.38,0
9012,Amlodipine,Torrent,WOF,Germany,2024-03-04,2026-06-20,Amlodipine,5,63.49,0
9013,Atorvastatin,UniPharma,RX1929,India,2024-02-25,2024-08-19,Atorvastatin,10,89.56,0
9014,Metformin,Wockhardt,B405525,UK,2024-08-20,2027-01-08,Metformin,500,133.93,1
9015,Amlodipine,Mankind Pharma,B617928,Germany,2025-04-15,2026-09-28,Amlodipine,5,162.88,1
9016,Amlodipine,Mankind Pharma,ZF0,USA,2025-10-14,2025-11-14,Amlodipine,5,93.1,0
9017,Ibuprofen,Cipla,B266812,UK,2025-09-23,2027-08-04,Ibuprofen,400,71.17,1
9018,Cetirizine,Glenmark,R40B,Germany,2026-01-15,2027-01-07,Cetirizine,10,40.53,0
9019,Pantoprazole,Lupin,B944613,India,2024-01-23,2026-06-09,Pantoprazole,40,153.9,1
9020,Azithromycin,Bayer India,B81885,UK,2026-07-04,2027-03-07,Azithromycin,500,187.86,0
9021,Metformin,Dr. Reddy's,B76690,Switzerland,2025-10-04,2027-07-28,Metformin,500,135.0,1
9022,Paracetamol,Dr. Reddy's,B748409,Germany,2024-05-12,2026-07-18,Paracetamol,500,165.52,1
9023,Amoxicillin,Zydus Cadila,B83382,Germany,2026-06-04,2029-05-05,Amoxicillin,250,146.33,1
9024,Azithromycin,Alpha Drugs,B79155,USA,2025-04-15,2026-05-17,Azithromycin,500,357.81,1
9025,Metformin,Zydus Cadila,B459586,UK,2025-07-24,2028-02-28,Metformin,500,131.24,1
9026,Paracetamol,Wockhardt,B949884,India,2024-03-30,2025-11-03,Paracetamol,500,137.89,1
9027,Amoxicillin,Zydus Cadila,B35853,Switzerland,2024-11-03,2027-01-15,Amoxicillin,250,164.95,1
9028,Cetirizine,Cipla,B361637,Switzerland,2024-12-23,2026-04-22,Cetirizine,10,99.12,1
9029,Amoxicillin,Sun Pharma,B93042,USA,2024-09-02,2025-11-15,Amoxicillin,250,190.95,1
9030,Omeprazole,Wockhardt,B37220,UK,2026-07-14,2028-12-06,Omeprazole,20,130.94,0
9031,Metformin,Lupin,B31320,Germany,2025-01-22,2027-12-27,Metformin,500,129.69,1
9032,Atorvastatin,Pfizer,ES,UK,2024-12-16,2025-04-18,Atorvastatin,10,137.58,1
9033,Cetirizine,IPCA Labs,B69535,USA,2024-02-11,2024-10-29,Cetirizine,10,20.79,0
9034,Metformin,Sun Pharma,B349499,India,2024-10-26,2027-04-08,Metformin,500,102.68,1
9035,Pantoprazole,Pfizer,B25688,India,2024-09-12,2027-05-01,Pantoprazole,40,159.06,1
9036,Paracetamol,Torrent,B186246,India,2024-05-01,2027-04-05,Paracetamol,500,129.87,1
9037,Paracetamol,PharmTech India,B94812,UK,2025-04-20,2025-08-23,Paracetamol,500,81.98,0
9038,Azithromycin,Dr. Reddy's,B536691,UK,2024-03-11,2026-10-25,Azithromycin,500,392.75,1
9039,Ibuprofen,Sun Pharma,B77395,India,2024-07-08,2026-08-31,Ibuprofen,400,116.74,1
9040,Paracetamol,Alkem,B642012,Switzerland,2026-07-06,2027-11-30,Paracetamol,500,119.82,1
9041,Amoxicillin,Bayer India,5FF,UK,2025-04-21,2025-11-01,Amoxicillin,250,104.5,1
9042,Azithromycin,Cipla,APM,Germany,2025-02-18,2025-11-23,Azithromycin,500,144.98,0
9043,Atorvastatin,Novartis,B43306,India,2023-12-05,2024-12-15,Atorvastatin,10,238.48,1
9044,Pantoprazole,Cipla,B294393,UK,2025-03-22,2027-03-26,Pantoprazole,40,111.06,1
9045,Metformin,GenPharm Ltd,LBYR,Switzerland,2023-08-01,2023-10-23,Metformin,500,79.42,0
9046,Pantoprazole,Zydus Cadila,B88633,USA,2024-06-01,2025-12-21,Pantoprazole,40,118.9,1
9047,Cetirizine,Alkem,B191436,USA,2023-10-15,2026-10-06,Cetirizine,10,103.3,1
9048,Azithromycin,Alkem,B327057,USA,2026-04-04,2027-06-17,Azithromycin,500,296.37,1
9049,Atorvastatin,IPCA Labs,B220191,India,2023-07-28,2025-07-23,Atorvastatin,10,211.66,1
9050,Amoxicillin,Abbott India,B56120,UK,2024-03-10,2026-02-11,Amoxicillin,250,215.36,1
9051,Ibuprofen,Dr. Reddy's,B11059,India,2026-04-15,2027-11-25,Ibuprofen,400,108.81,1
9052,Metformin,Cipla,B49646,India,2025-09-17,2027-02-24,Metformin,500,103.73,1
9053,Amlodipine,Sun Pharma,GN1711,India,2026-02-22,2028-06-29,Amlodipine,5,83.15,0
9054,Omeprazole,Sun Pharma,B586531,Germany,2026-04-13,2028-12-21,Omeprazole,20,140.27,1
9055,Ibuprofen,Wockhardt,B437724,UK,2024-11-15,2027-08-30,Ibuprofen,400,70.55,1
9056,Azithromycin,Alkem,M6KU,UK,2025-09-22,2026-07-19,Azithromycin,500,69.91,0
9057,Paracetamol,Alkem,B363256,Switzerland,2026-05-19,2027-12-07,Paracetamol,500,115.67,1
9058,Atorvastatin,Pfizer,B79641,UK,2024-06-21,2025-10-01,Atorvastatin,10,215.0,1
9059,Metformin,Zydus Cadila,B501257,India,2024-05-26,2026-08-28,Metformin,500,96.65,1
9060,Azithromycin,Zydus Cadila,AOO2,UK,2026-02-15,2026-07-16,Azithromycin,500,83.01,1
9061,Omeprazole,Glenmark,B75775,Germany,2024-01-23,2026-04-03,Omeprazole,20,146.97,1
9062,Metformin,Bayer India,B26433,Switzerland,2025-07-23,2027-09-06,Metformin,500,130.98,1
9063,Pantoprazole,Dr. Reddy's,B167558,India,2023-10-16,2025-11-21,Pantoprazole,40,173.35,0
9064,Pantoprazole,Glenmark,B680763,Germany,2024-10-12,2027-05-25,Pantoprazole,40,136.67,1
9065,Paracetamol,Torrent,B94805,UK,2026-03-02,2027-05-23,Paracetamol,500,131.47,1
9066,Amlodipine,PharmTech India,B543362,UK,2023-09-10,2025-11-19,Amlodipine,5,157.97,0
9067,Azithromycin,Pfizer,B127385,USA,2024-12-30,2027-04-25,Azithromycin,500,250.75,1
9068,Omeprazole,Wockhardt,XH0N,Germany,2026-03-26,2026-06-03,Omeprazole,20,83.31,0
9069,Cetirizine,Zydus Cadila,B632781,Switzerland,2025-08-16,2026-12-19,Cetirizine,10,107.81,1
9070,Cetirizine,GSK,B88117,Germany,2026-05-13,2027-10-24,Cetirizine,10,92.48,1
9071,Atorvastatin,Dr. Reddy's,B54471,India,2024-10-07,2027-09-03,Atorvastatin,10,264.6,1
9072,Azithromycin,Sun Pharma,B72592,USA,2025-07-04,2028-04-09,Azithromycin,500,270.33,1
9073,Pantoprazole,Mankind Pharma,B841826,USA,2024-11-15,2025-01-09,Pantoprazole,40,42.74,0
9074,Omeprazole,Sanofi India,B972061,Switzerland,2025-05-24,2027-10-25,Omeprazole,20,202.08,1
9075,Metformin,Abbott India,B644769,UK,2026-02-13,2029-02-03,Metformin,500,196.06,1
9076,Azithromycin,Cipla,B28145,Germany,2025-02-20,2027-05-24,Azithromycin,500,408.44,1
9077,Metformin,Novartis,B244906,Switzerland,2024-09-16,2027-01-18,Metformin,500,121.56,1
9078,Amoxicillin,Mankind Pharma,B77453,USA,2025-02-07,2026-04-02,Amoxicillin,250,142.88,1
9079,Omeprazole,Bayer India,B868669,USA,2026-01-09,2028-06-23,Omeprazole,20,121.21,1
9080,Ibuprofen,Alkem,B453115,UK,2026-04-22,2027-05-13,Ibuprofen,400,71.41,1
9081,Cetirizine,BioMed Generics,B11235,Switzerland,2024-08-16,2026-10-17,Cetirizine,10,78.3,1
9082,Paracetamol,Alkem,B90747,UK,2025-04-14,2026-05-10,Paracetamol,500,165.44,1
9083,Ibuprofen,Alkem,B63507,Germany,2024-05-07,2026-08-07,Ibuprofen,400,97.21,1
9084,Paracetamol,IPCA Labs,B610432,UK,2023-12-05,2025-08-30,Paracetamol,500,127.48,1
9085,Metformin,Pfizer,B90182,Switzerland,2025-02-13,2026-05-04,Metformin,500,171.17,1
9086,Azithromycin,Novartis,B47538,USA,2025-05-23,2026-10-25,Azithromycin,500,276.71,1
9087,Ibuprofen,Lupin,B62576,India,2025-07-02,2027-02-28,Ibuprofen,400,150.25,1
9088,Omeprazole,IPCA Labs,B485058,Germany,2024-01-31,2025-12-05,Omeprazole,20,223.42,1
9089,Amoxicillin,Dr. Reddy's,B897780,USA,2025-07-12,2027-12-29,Amoxicillin,250,175.34,1
9090,Ibuprofen,BioMed Generics,B636560,India,2024-07-23,2024-08-25,Ibuprofen,400,30.15,0
9091,Cetirizine,Wockhardt,B696567,Switzerland,2025-05-22,2026-09-30,Cetirizine,10,91.97,1
9092,Metformin,Abbott India,B149712,Germany,2026-06-05,2027-11-25,Metformin,500,121.27,1
9093,Omeprazole,GSK,B856028,Switzerland,2025-11-24,2028-09-02,Omeprazole,20,119.02,1
9094,Cetirizine,Mankind Pharma,B802704,UK,2026-05-01,2028-11-20,Cetirizine,10,103.37,1
9095,Ibuprofen,Abbott India,B55709,USA,2023-11-25,2026-07-09,Ibuprofen,400,127.54,1
9096,Omeprazole,Mankind Pharma,B569070,Germany,2026-03-01,2028-04-25,Omeprazole,20,154.74,1
9097,Amlodipine,Zydus Cadila,B74739,Switzerland,2026-03-12,2027-07-28,Amlodipine,5,132.06,1
9098,Amoxicillin,Alkem,B614917,USA,2025-10-04,2026-05-17,Amoxicillin,250,77.4,0
9099,Metformin,UniPharma,B27219,Germany,2024-02-16,2025-12-30,Metformin,500,132.82,1
9100,Azithromycin,Mankind Pharma,B47518,Germany,2025-12-05,2026-03-19,Azithromycin,500,271.46,0
9101,Amoxicillin,MedRite Pharma,B828590,UK,2025-07-06,2027-05-17,Amoxicillin,250,78.09,0
9102,Paracetamol,Sanofi India,B27159,India,2024-02-01,2026-04-13,Paracetamol,500,147.21,1
9103,Atorvastatin,Zydus Cadila,B939272,UK,2024-01-16,2026-11-07,Atorvastatin,10,254.75,1
9104,Cetirizine,Novartis,B69538,Germany,2023-09-08,2025-09-21,Cetirizine,10,105.39,1
9105,Azithromycin,Sun Pharma,B691990,USA,2026-05-20,2028-01-14,Azithromycin,500,246.08,1
9106,Azithromycin,Sun Pharma,B53632,Switzerland,2025-06-03,2027-11-14,Azithromycin,500,280.1,1
9107,Amoxicillin,Alkem,B7261,Switzerland,2025-09-25,2028-04-27,Amoxicillin,250,209.51,1
9108,Amoxicillin,IPCA Labs,B707253,UK,2024-07-06,2026-07-04,Amoxicillin,250,196.88,1
9109,Pantoprazole,Sanofi India,B682594,UK,2025-12-01,2027-05-31,Pantoprazole,40,217.38,1
9110,Cetirizine,Mankind Pharma,B433970,Switzerland,2026-02-24,2027-11-03,Cetirizine,10,87.02,1
9111,Atorvastatin,Cipla,B22439,India,2023-08-21,2024-12-12,Atorvastatin,10,318.38,1
9112,Metformin,Cipla,B25222,Germany,2024-09-03,2026-08-25,Metformin,500,144.83,1
9113,Ibuprofen,GenPharm Ltd,B39485,UK,2024-04-24,2025-06-22,Ibuprofen,400,123.67,1
9114,Amlodipine,Pfizer,B359982,UK,2024-11-17,2026-04-21,Amlodipine,5,159.35,1
9115,Azithromycin,Pfizer,U4LM,India,2026-04-18,2027-06-18,Azithromycin,500,158.07,0
9116,Amoxicillin,Mankind Pharma,B534490,USA,2024-03-17,2027-02-18,Amoxicillin,250,215.97,1
9117,Azithromycin,Torrent,B139498,UK,2025-11-21,2027-04-25,Azithromycin,500,414.21,1
9118,Amlodipine,IPCA Labs,B45115,Germany,2024-05-31,2026-06-15,Amlodipine,5,196.69,1
9119,Amoxicillin,Pfizer,B701238,USA,2026-02-13,2027-12-30,Amoxicillin,250,177.03,1
9120,Omeprazole,Abbott India,B58833,UK,2024-08-12,2027-06-10,Omeprazole,20,197.57,1
9121,Ibuprofen,Bayer India,B73716,India,2025-10-11,2026-01-01,Ibuprofen,400,18.35,0
9122,Ibuprofen,Mankind Pharma,B716319,India,2025-03-22,2027-07-24,Ibuprofen,400,75.24,1
9123,Atorvastatin,Abbott India,B448771,Switzerland,2024-09-28,2025-10-18,Atorvastatin,10,252.13,0
9124,Pantoprazole,GSK,B14322,UK,2025-06-19,2027-11-25,Pantoprazole,40,160.45,1
9125,Cetirizine,Sanofi India,B1223,Switzerland,2024-01-12,2026-04-30,Cetirizine,10,90.3,1
9126,Pantoprazole,Alkem,B35241,Germany,2024-06-16,2027-06-06,Pantoprazole,40,162.07,1
9127,Amoxicillin,Vedic Pharma,EMK,USA,2026-04-25,2026-10-12,Amoxicillin,250,46.56,0
9128,Paracetamol,Torrent,B310439,UK,2024-12-18,2027-05-12,Paracetamol,500,101.96,1
9129,Ibuprofen,Bayer India,B82732,Switzerland,2024-07-16,2027-05-06,Ibuprofen,400,112.09,1
9130,Atorvastatin,Alkem,B61699,UK,2026-01-19,2028-04-03,Atorvastatin,10,268.41,1
9131,Metformin,Sanofi India,B551337,UK,2025-07-28,2026-05-24,Metformin,500,85.08,0
9132,Amlodipine,Dr. Reddy's,B7334,UK,2026-07-24,2028-12-30,Amlodipine,5,254.3,1
9133,Metformin,Zydus Cadila,B189236,USA,2023-11-02,2025-04-11,Metformin,500,136.5,1
9134,Pantoprazole,Bayer India,B645964,USA,2026-07-18,2028-06-16,Pantoprazole,40,169.01,1
9135,Amlodipine,Pfizer,B20179,USA,2024-10-07,2027-02-22,Amlodipine,5,125.36,1
9136,Pantoprazole,GSK,B51270,USA,2025-06-28,2027-06-18,Pantoprazole,40,143.87,1
9137,Omeprazole,Glenmark,B362218,USA,2024-08-28,2025-01-11,Omeprazole,20,144.32,1
9138,Paracetamol,Lupin,B514477,India,2023-12-14,2025-02-14,Paracetamol,500,148.05,1
9139,Cetirizine,BioMed Generics,RG,India,2023-10-02,2023-12-31,Cetirizine,10,14.62,0
9140,Amlodipine,Lupin,B169413,UK,2023-08-08,2024-10-27,Amlodipine,5,199.35,1
9141,Amoxicillin,Dr. Reddy's,B98123,Germany,2024-01-18,2027-01-05,Amoxicillin,250,179.94,1
9142,Pantoprazole,Cipla,B928467,Switzerland,2026-02-04,2028-03-07,Pantoprazole,40,154.43,1
9143,Metformin,Abbott India,B886340,Switzerland,2025-06-28,2028-03-27,Metformin,500,136.64,1
9144,Azithromycin,Alkem,B567087,UK,2025-12-06,2028-10-31,Azithromycin,500,277.43,1
9145,Omeprazole,Sanofi India,B503525,Switzerland,2024-03-24,2025-05-28,Omeprazole,20,137.67,0
9146,Cetirizine,IPCA Labs,B276629,India,2025-10-16,2028-07-02,Cetirizine,10,56.89,1
9147,Metformin,Sanofi India,MX3466,USA,2024-12-25,2025-05-17,Metformin,500,37.66,0
9148,Pantoprazole,Lupin,B871047,Germany,2024-02-03,2026-05-05,Pantoprazole,40,145.36,1
9149,Cetirizine,Lupin,B827184,India,2024-01-12,2026-05-30,Cetirizine,10,72.16,1
9150,Azithromycin,Mankind Pharma,B953762,Switzerland,2025-09-15,2027-03-18,Azithromycin,500,326.08,1
9151,Paracetamol,Cipla,B94072,USA,2024-10-22,2027-03-10,Paracetamol,500,136.9,1
9152,Azithromycin,Torrent,B20098,Switzerland,2024-02-05,2025-03-01,Azithromycin,500,314.26,1
9153,Atorvastatin,Bayer India,B819249,USA,2026-07-23,2027-12-17,Atorvastatin,10,268.46,1
9154,Cetirizine,UniPharma,U858,Switzerland,2025-01-28,2025-07-28,Cetirizine,10,40.75,0
9155,Cetirizine,Alkem,B384702,India,2024-04-08,2024-09-19,Cetirizine,10,35.8,1
9156,Azithromycin,Alkem,B886814,Switzerland,2023-09-08,2024-06-04,Azithromycin,500,183.71,0
9157,Cetirizine,Sanofi India,B431405,Switzerland,2024-03-16,2026-09-23,Cetirizine,10,85.17,1
9158,Azithromycin,Bayer India,B31653,Germany,2024-10-18,2027-04-01,Azithromycin,500,336.48,1
9159,Metformin,Lupin,B61566,Switzerland,2026-06-24,2027-11-08,Metformin,500,171.93,1
9160,Azithromycin,Mankind Pharma,B105317,Switzerland,2024-04-02,2026-04-07,Azithromycin,500,380.7,1
9161,Omeprazole,Zydus Cadila,B70712,India,2023-11-27,2026-05-23,Omeprazole,20,134.6,1
9162,Metformin,Sun Pharma,B884381,Germany,2023-12-16,2025-11-14,Metformin,500,127.37,1
9163,Azithromycin,Alpha Drugs,B83069,Switzerland,2024-02-15,2027-01-02,Azithromycin,500,343.09,0
9164,Azithromycin,Cipla,B39900,India,2025-08-15,2026-01-02,Azithromycin,500,88.06,0
9165,Atorvastatin,IPCA Labs,B771201,India,2026-05-31,2027-11-06,Atorvastatin,10,265.45,1
9166,Paracetamol,Lupin,B51051,Switzerland,2024-10-24,2027-08-04,Paracetamol,500,118.48,1
9167,Atorvastatin,Alkem,B584977,India,2025-02-25,2027-12-19,Atorvastatin,10,171.2,1
9168,Omeprazole,Wockhardt,Z6,Switzerland,2023-10-30,2024-02-22,Omeprazole,20,28.24,0
9169,Atorvastatin,Novartis,B16287,UK,2025-05-08,2027-12-27,Atorvastatin,10,232.33,1
9170,Metformin,Cipla,B75598,USA,2025-10-27,2028-09-10,Metformin,500,139.21,1
9171,Azithromycin,Dr. Reddy's,B16089,Germany,2023-09-05,2025-04-21,Azithromycin,500,240.82,1
9172,Paracetamol,Mankind Pharma,B187905,UK,2025-11-01,2027-07-17,Paracetamol,500,121.07,1
9173,Amoxicillin,Glenmark,B36249,USA,2024-04-18,2026-09-19,Amoxicillin,250,204.22,1
9174,Atorvastatin,Bayer India,B14584,Switzerland,2026-05-17,2028-03-01,Atorvastatin,10,174.75,1
9175,Amlodipine,Wockhardt,B668136,Switzerland,2024-10-08,2026-01-19,Amlodipine,5,212.04,0
9176,Amlodipine,Pfizer,B35322,USA,2024-07-23,2026-06-05,Amlodipine,5,157.64,1
9177,Cetirizine,Glenmark,B37249,Switzerland,2025-06-20,2027-04-18,Cetirizine,10,102.88,1
9178,Atorvastatin,Pfizer,B28672,India,2026-07-09,2028-05-19,Atorvastatin,10,197.74,1
9179,Pantoprazole,Wockhardt,B217269,Switzerland,2024-01-29,2024-03-15,Pantoprazole,40,130.3,0
9180,Ibuprofen,Wockhardt,B733240,UK,2024-08-19,2027-01-12,Ibuprofen,400,91.24,1
9181,Amoxicillin,GSK,B746499,UK,2025-08-03,2028-07-04,Amoxicillin,250,176.61,0
9182,Atorvastatin,Alkem,B402153,Germany,2025-12-29,2028-01-22,Atorvastatin,10,203.55,1
9183,Paracetamol,Sun Pharma,B544286,India,2024-08-06,2026-01-10,Paracetamol,500,114.93,1
9184,Ibuprofen,Bayer India,B223393,India,2025-01-15,2026-07-31,Ibuprofen,400,106.91,0
9185,Amoxicillin,GSK,B840063,Switzerland,2023-08-04,2024-08-09,Amoxicillin,250,173.94,1
9186,Pantoprazole,Bayer India,B210111,India,2024-12-21,2025-04-07,Pantoprazole,40,157.9,0
9187,Ibuprofen,BioMed Generics,B27593,UK,2023-11-16,2024-01-10,Ibuprofen,400,41.84,0
9188,Paracetamol,GSK,B78862,Switzerland,2024-10-15,2026-12-24,Paracetamol,500,129.78,1
9189,Amlodipine,GSK,B74912,Switzerland,2024-10-16,2027-09-15,Amlodipine,5,166.99,0
9190,Ibuprofen,Nexus Biotech,HYL,Germany,2025-08-26,2025-10-17,Ibuprofen,400,51.62,0
9191,Omeprazole,PharmTech India,MX3272,USA,2025-02-18,2027-10-07,Omeprazole,20,87.52,0
9192,Cetirizine,GSK,B70188,Switzerland,2025-02-23,2027-03-03,Cetirizine,10,55.72,1
9193,Pantoprazole,Bayer India,B70784,UK,2025-08-08,2026-11-18,Pantoprazole,40,181.05,1
9194,Ibuprofen,Novartis,B457114,India,2023-12-27,2026-03-13,Ibuprofen,400,107.18,1
9195,Ibuprofen,Alkem,B346845,India,2025-10-05,2026-10-21,Ibuprofen,400,81.74,1
9196,Atorvastatin,Sun Pharma,B958608,UK,2026-07-19,2029-04-30,Atorvastatin,10,162.01,1
9197,Pantoprazole,Dr. Reddy's,B470988,Switzerland,2026-01-09,2028-09-07,Pantoprazole,40,217.6,0
9198,Ibuprofen,Dr. Reddy's,B1566,India,2025-06-18,2026-11-28,Ibuprofen,400,132.69,1
9199,Pantoprazole,Sanofi India,MX3963,Switzerland,2024-08-24,2027-07-28,Pantoprazole,40,41.44,0
9200,Azithromycin,Zydus Cadila,B44239,India,2024-02-16,2026-09-04,Azithromycin,500,273.73,1
9201,Atorvastatin,Wockhardt,CF8399,Switzerland,2024-10-30,2025-10-25,Atorvastatin,10,132.6,0
9202,Atorvastatin,Lupin,B427560,India,2024-09-27,2026-10-01,Atorvastatin,10,200.02,0
9203,Omeprazole,Alkem,B11285,USA,2023-11-30,2025-09-22,Omeprazole,20,135.98,1
9204,Pantoprazole,Abbott India,B53718,UK,2026-07-08,2029-04-05,Pantoprazole,40,151.2,1
9205,Atorvastatin,Wockhardt,B58411,Germany,2025-07-09,2028-03-27,Atorvastatin,10,175.82,1
9206,Pantoprazole,Wockhardt,L3K1,UK,2023-09-19,2024-02-17,Pantoprazole,40,62.26,1
9207,Atorvastatin,Cipla,B110986,Switzerland,2026-05-31,2028-04-10,Atorvastatin,10,271.55,1
9208,Amoxicillin,Sun Pharma,B131272,Germany,2025-06-06,2026-11-30,Amoxicillin,250,124.51,1
9209,Cetirizine,Cipla,B12435,UK,2024-10-01,2025-07-27,Cetirizine,10,17.29,0
9210,Pantoprazole,Vedic Pharma,QI,UK,2024-10-29,2025-08-22,Pantoprazole,40,107.11,0
9211,Amoxicillin,Mankind Pharma,B66545,India,2025-07-31,2027-12-30,Amoxicillin,250,134.65,1
9212,Amoxicillin,Pfizer,B959456,UK,2025-10-31,2027-01-15,Amoxicillin,250,149.62,1
9213,Paracetamol,Dr. Reddy's,B681843,Germany,2026-01-15,2028-10-05,Paracetamol,500,152.95,1
9214,Metformin,GSK,B502392,USA,2024-03-16,2025-04-17,Metformin,500,144.62,1
9215,Atorvastatin,Nexus Biotech,OT3,UK,2026-06-22,2027-06-21,Atorvastatin,10,194.45,0
9216,Azithromycin,Cipla,B87331,India,2024-06-25,2026-06-26,Azithromycin,500,381.55,1
9217,Metformin,PharmTech India,B62163,UK,2024-04-08,2026-12-15,Metformin,500,165.48,1
9218,Omeprazole,Cipla,B51238,Switzerland,2024-08-11,2027-01-31,Omeprazole,20,158.29,0
9219,Amlodipine,Cipla,B923590,UK,2023-08-14,2025-09-12,Amlodipine,5,141.99,1
9220,Metformin,Dr. Reddy's,B29327,Germany,2023-08-16,2025-03-05,Metformin,500,119.68,1
9221,Azithromycin,Pfizer,969E,Switzerland,2025-05-03,2026-03-05,Azithromycin,500,151.08,0
9222,Omeprazole,Vedic Pharma,B5031,India,2023-10-07,2025-01-23,Omeprazole,20,144.45,0
9223,Atorvastatin,Nexus Biotech,B966480,USA,2024-04-15,2024-06-15,Atorvastatin,10,162.43,0
9224,Ibuprofen,Lupin,B842145,India,2024-06-02,2026-02-21,Ibuprofen,400,73.64,1
9225,Omeprazole,Lupin,B565811,Switzerland,2024-11-01,2026-02-19,Omeprazole,20,111.25,1
